relevance_score,completeness_score,hallucination_detected,latency_ms,estimated_tokens,estimated_cost_usd,keywords_from_context,num_context_chunks,num_response_sentences,index,num_hallucinated_sentences
1.0,0.4,False,,4,8e-06,"['you', 'yes', 'really', 'deserved', 'think']",2,1,227,0
0.7985,0.75,False,,6,1.2e-05,"['you', 'think', 'yes', 'good']",2,2,228,0
1.0,0.625,False,,8,1.6e-05,"['you', 'have', 'heard', 'good', 'news', 'haven', 'told', 'anything']",2,1,229,0
1.0,0.375,False,,10,2e-05,"['you', 'haven', 'told', 'anything', 'yet', 'got', 'promotion', 'work']",2,1,230,0
1.0,0.1667,False,,4,8e-06,"['got', 'promotion', 'work', 'earlier', 'week', 'right']",2,1,231,0
0.7246,0.75,False,,10,2e-05,"['right', 'truth', 'really', 'happy']",2,2,232,0
1.0,0.5,False,,8,1.6e-05,"['truth', 'really', 'happy', 'congratulations', 'your', 'promotion']",2,1,233,0
1.0,0.5714,False,,5,1e-05,"['congratulations', 'your', 'promotion', 'thank', 'you', 'very', 'much']",2,1,234,0
1.0,0.5,False,,7,1.4e-05,"['you', 'thank', 'very', 'much', 'really', 'excited']",2,1,235,0
1.0,0.6667,False,,4,8e-06,"['really', 'you', 'excited']",2,1,236,0
0.8811,0.8,False,,9,1.8e-05,"['you', 'really', 'serious', 'deserved', 'promotion']",2,2,237,0
1.0,0.5714,False,,7,1.4e-05,"['you', 'serious', 'deserved', 'promotion', 'what', 'really', 'think']",2,1,238,0
1.0,0.2,False,,5,1e-05,"['what', 'you', 'really', 'think', 'yes']",2,1,239,0
1.0,0.375,False,,6,1.2e-05,"['haven', 'told', 'you', 'what', 'happened', 'yet', 'have', 'heard']",2,1,240,0
1.0,0.5714,False,,12,2.4e-05,"['haven', 'heard', 'anything', 'boss', 'offered', 'promotion', 'took']",2,1,241,0
1.0,0.3333,False,,4,8e-06,"['boss', 'offered', 'promotion', 'took', 'you', 'serious']",2,1,242,0
1.0,0.6,False,,7,1.4e-05,"['you', 'serious', 'yes', 'really', 'excited']",2,1,243,0
0.6784,0.4,False,,6,1.2e-05,"['yes', 'really', 'excited', 'great', 'congratulations']",2,2,244,0
1.0,0.3333,False,,4,8e-06,"['great', 'congratulations', 'appreciate']",2,1,245,0
1.0,0.8333,False,,11,2.2e-05,"['you', 'appreciate', 'have', 'idea', 'how', 'happy']",2,1,246,0
1.0,0.1667,False,,3,6e-06,"['you', 'have', 'idea', 'how', 'happy', 'real']",2,1,247,0
0.8497,0.5,False,,12,2.4e-05,"['you', 'look', 'really', 'nice', 'today', 'thank', 'just', 'got']",2,2,248,0
1.0,0.25,False,,8,1.6e-05,"['you', 'thank', 'just', 'got', 'outfit', 'other', 'day', 'really']",2,1,249,0
1.0,0.375,False,,8,1.6e-05,"['really', 'where', 'did', 'you', 'get', 'got', 'from', 'macy']",2,1,250,0
1.0,0.4,False,,5,1e-05,"['got', 'from', 'macy', 'really', 'nice']",2,1,251,0
0.8242,0.875,False,,10,2e-05,"['nice', 'really', 'thanks', 'again', 'you', 'look', 'today', 'too']",2,2,252,0
0.8859,0.375,False,,10,2e-05,"['you', 'today', 'thanks', 'again', 'look', 'nice', 'too', 'thank']",2,2,253,0
0.9215,0.25,True,,9,1.8e-05,"['shoes', 'thank', 'you', 'just', 'got', 'these', 'today', 'really']",2,2,254,1
1.0,0.375,False,,11,2.2e-05,"['really', 'what', 'kind', 'shoes', 'they', 'these', 'called', 'all']",2,1,255,0
0.8728,0.375,False,,11,2.2e-05,"['these', 'called', 'all', 'star', 'chuck', 'taylors', 'really', 'like']",2,2,256,0
1.0,0.125,False,,6,1.2e-05,"['they', 'really', 'like', 'those', 'how', 'much', 'did', 'cost']",2,1,257,0
1.0,0.375,False,,12,2.4e-05,"['they', 'were', 'about', 'forty', 'dollars', 'think', 'going', 'buy']",2,1,258,0
0.7844,0.375,False,,13,2.6e-05,"['you', 'absolutely', 'love', 'what', 'wearing', 'today', 'just', 'bought']",2,2,259,0
0.8197,0.25,False,,17,3.4e-05,"['you', 'just', 'bought', 'outfit', 'couple', 'days', 'ago', 'seriously']",2,2,260,0
1.0,0.125,False,,15,3e-05,"['you', 'from', 'seriously', 'looks', 'really', 'nice', 'where', 'did']",2,1,261,0
1.0,0.25,False,,6,1.2e-05,"['bought', 'from', 'macy', 'santa', 'anita', 'mall', 'really', 'like']",2,1,262,0
0.937,0.625,False,,11,2.2e-05,"['really', 'like', 'outfit', 'thanks', 'think', 'you', 'look', 'nice']",2,2,263,0
0.8872,0.375,False,,12,2.4e-05,"['you', 'today', 'thanks', 'think', 'look', 'nice', 'too', 'thank']",2,2,264,0
0.6892,0.0,False,,8,1.6e-05,"['thank', 'you', 'just', 'bought', 'these', 'new', 'shoes', 'earlier']",2,2,265,0
1.0,0.4286,False,,6,1.2e-05,"['those', 'nice', 'what', 'they', 'these', 'some', 'chucks']",2,1,266,0
0.8926,0.625,False,,9,1.8e-05,"['these', 'some', 'chucks', 'those', 'great', 'how', 'much', 'were']",2,2,267,0
1.0,0.25,False,,6,1.2e-05,"['those', 'great', 'how', 'much', 'were', 'they', 'got', 'them']",2,1,268,0
1.0,0.625,False,,15,3e-05,"['got', 'them', 'forty', 'think', 'might', 'find', 'own', 'pair']",2,1,269,0
0.8744,0.25,True,,11,2.2e-05,"['think', 'you', 'look', 'very', 'cute', 'today', 'right', 'brand']",2,2,270,1
1.0,0.5,False,,8,1.6e-05,"['right', 'brand', 'new', 'outfit', 'what', 'store', 'did', 'you']",2,1,271,0
1.0,0.25,False,,11,2.2e-05,"['what', 'store', 'did', 'you', 'get', 'from', 'went', 'macy']",2,1,272,0
1.0,0.625,False,,7,1.4e-05,"['went', 'macy', 'picked', 'out', 'love', 'your', 'outfit', 'right']",2,1,273,0
1.0,0.375,False,,10,2e-05,"['love', 'your', 'outfit', 'right', 'now', 'well', 'think', 'you']",2,1,274,0
0.9167,0.125,False,,12,2.4e-05,"['well', 'think', 'you', 'look', 'nice', 'today', 'too', 'thanks']",2,2,275,0
0.8388,0.25,False,,15,3e-05,"['shoes', 'thanks', 'found', 'these', 'new', 'earlier', 'store', 'think']",2,2,276,0
1.0,0.0,False,,5,1e-05,"['think', 'those', 'some', 'really', 'nice', 'shoes', 'what', 'kind']",2,1,277,0
0.8057,0.75,False,,14,2.8e-05,"['these', 'chucks', 'your', 'shoes', 'look', 'really', 'nice', 'how']",2,2,278,0
1.0,0.0,False,,8,1.6e-05,"['your', 'shoes', 'look', 'really', 'nice', 'how', 'much', 'did']",2,1,279,0
1.0,0.125,False,,6,1.2e-05,"['enjoy', 'tell', 'what', 'you', 'doing', 'your', 'spare', 'time']",2,1,280,0
1.0,0.625,False,,8,1.6e-05,"['enjoy', 'drawing', 'painting', 'you', 'know', 'how', 'draw', 'paint']",2,1,281,0
1.0,0.1667,False,,5,1e-05,"['you', 'know', 'how', 'draw', 'paint', 'yes']",2,1,282,0
1.0,0.8333,False,,9,1.8e-05,"['yes', 'when', 'did', 'you', 'learn', 'how']",2,1,283,0
1.0,0.5,False,,7,1.4e-05,"['when', 'did', 'you', 'learn', 'how', 'learned', 'back', 'high']",2,1,284,0
1.0,0.5,False,,9,1.8e-05,"['learned', 'back', 'high', 'school', 'you', 'took', 'art', 'class']",2,1,285,0
1.0,0.5,False,,7,1.4e-05,"['class', 'you', 'took', 'art', 'yeah', 'loved']",2,1,286,0
1.0,0.5714,False,,8,1.6e-05,"['yeah', 'loved', 'class', 'see', 'you', 'pretty', 'talented']",2,1,287,0
1.0,0.5714,False,,5,1e-05,"['you', 'see', 'pretty', 'talented', 'thank', 'very', 'much']",2,1,288,0
1.0,0.5,False,,9,1.8e-05,"['thank', 'you', 'very', 'much', 'wish', 'had', 'talent', 'like']",2,1,289,0
0.827,0.625,False,,13,2.6e-05,"['talent', 'wish', 'had', 'like', 'sure', 'you', 'have', 'just']",2,2,290,0
1.0,0.5,False,,9,1.8e-05,"['what', 'kinds', 'things', 'you', 'like', 'always', 'liked', 'draw']",2,1,291,0
1.0,0.75,False,,12,2.4e-05,"['draw', 'paint', 'always', 'liked', 'didn', 'know', 'you', 'knew']",2,1,292,0
1.0,0.125,False,,9,1.8e-05,"['didn', 'know', 'you', 'knew', 'how', 'draw', 'paint', 'every']",2,1,293,0
1.0,0.625,False,,10,2e-05,"['how', 'every', 'once', 'while', 'long', 'have', 'you', 'known']",2,1,294,0
1.0,0.5,False,,11,2.2e-05,"['how', 'long', 'have', 'you', 'known', 'first', 'learned', 'high']",2,1,295,0
1.0,0.375,False,,11,2.2e-05,"['first', 'learned', 'how', 'high', 'school', 'did', 'you', 'take']",2,1,296,0
1.0,0.125,False,,6,1.2e-05,"['class', 'did', 'you', 'take', 'some', 'sort', 'art', 'something']",2,1,297,0
1.0,0.6667,False,,7,1.4e-05,"['favorite', 'class', 'you', 'have', 'got', 'talented']",2,1,298,0
1.0,0.2,False,,2,4e-06,"['you', 'have', 'got', 'talented', 'thanks']",2,1,299,0
1.0,0.6667,False,,6,1.2e-05,"['thanks', 'only', 'talented']",2,1,300,0
0.7605,0.75,False,,15,3e-05,"['you', 'only', 'talented', 'have', 'talent', 'just', 'don', 'know']",2,2,301,0
1.0,0.5,False,,11,2.2e-05,"['there', 'any', 'hobbies', 'you', 'when', 'have', 'time', 'sometimes']",2,1,302,0
1.0,0.25,False,,7,1.4e-05,"['when', 'have', 'time', 'sometimes', 'draw', 'paint', 'you', 'actually']",2,1,303,0
1.0,0.5,False,,7,1.4e-05,"['you', 'actually', 'every', 'often']",2,1,304,0
1.0,0.75,False,,10,2e-05,"['every', 'often', 'did', 'you', 'always', 'know', 'how', 'draw']",2,1,305,0
1.0,0.5,False,,12,2.4e-05,"['how', 'draw', 'paint', 'did', 'you', 'always', 'know', 'taught']",2,1,306,0
1.0,0.25,False,,6,1.2e-05,"['taught', 'high', 'school', 'how', 'draw', 'paint', 'you', 'had']",2,1,307,0
1.0,0.5,False,,9,1.8e-05,"['class', 'you', 'had', 'art', 'exactly', 'favorite']",2,1,308,0
1.0,0.5714,False,,11,2.2e-05,"['exactly', 'favorite', 'class', 'well', 'good', 'you', 'talented']",2,1,309,0
1.0,0.2,False,,4,8e-06,"['well', 'good', 'you', 'talented', 'appreciate']",2,1,310,0
1.0,0.8571,False,,13,2.6e-05,"['appreciate', 'talent', 'great', 'thing', 'wish', 'had', 'one']",2,1,311,0
1.0,0.6,False,,7,1.4e-05,"['favorite', 'movie', 'what', 'your', 'superbad']",2,1,312,0
1.0,0.25,False,,6,1.2e-05,"['favorite', 'movie', 'superbad', 'why']",2,1,313,0
1.0,0.8,False,,12,2.4e-05,"['why', 'funniest', 'movie', 'ever', 'seen']",2,1,314,0
0.7417,0.5714,True,,11,2.2e-05,"['movie', 'funniest', 'ever', 'seen', 'true', 'very', 'funny']",2,2,315,1
1.0,0.4286,False,,6,1.2e-05,"['true', 'very', 'funny', 'movie', 'you', 'seen', 'before']",2,1,316,0
1.0,0.625,False,,15,3e-05,"['you', 'seen', 'before', 'yes', 'saw', 'movie', 'first', 'day']",2,1,317,0
0.9462,0.125,False,,12,2.4e-05,"['movie', 'yes', 'saw', 'first', 'day', 'came', 'out', 'theaters']",2,2,318,0
0.9045,0.25,False,,11,2.2e-05,"['movie', 'didn', 'you', 'laugh', 'through', 'whole', 'did', 'too']",2,2,319,0
1.0,0.3333,False,,3,6e-06,"['too', 'movie', 'brought', 'tears', 'eyes', 'mine']",2,1,320,0
1.0,0.75,False,,18,3.6e-05,"['mine', 'too', 'have', 'dvd', 'house', 'you', 'want', 'come']",2,1,321,0
1.0,0.0,False,,6,1.2e-05,"['have', 'dvd', 'house', 'you', 'want', 'come', 'over', 'watch']",2,1,322,0
1.0,0.625,False,,12,2.4e-05,"['movie', 'favorite', 'which', 'your', 'watch', 'have', 'say', 'superbad']",2,1,323,0
0.813,0.2857,False,,6,1.2e-05,"['have', 'say', 'favorite', 'movie', 'superbad', 'right', 'why']",2,2,324,0
1.0,0.75,False,,19,3.8e-05,"['right', 'why', 'honestly', 'one', 'funniest', 'movies', 'seen', 'long']",2,1,325,0
0.8207,0.125,True,,9,1.8e-05,"['honestly', 'one', 'funniest', 'movies', 'seen', 'long', 'time', 'you']",2,2,326,1
1.0,0.7143,False,,9,1.8e-05,"['you', 'movie', 'right', 'hilarious', 'didn', 'think', 'saw']",2,1,327,0
1.0,0.375,False,,11,2.2e-05,"['didn', 'think', 'you', 'saw', 'movie', 'went', 'see', 'day']",2,1,328,0
1.0,0.375,False,,8,1.6e-05,"['went', 'see', 'day', 'came', 'out', 'laughing', 'through', 'whole']",2,1,329,0
1.0,0.5714,False,,8,1.6e-05,"['laughing', 'through', 'whole', 'movie', 'couldn', 'help', 'either']",2,1,330,0
1.0,0.3333,False,,3,6e-06,"['couldn', 'help', 'laughing', 'either', 'same', 'here']",2,1,331,0
0.8652,0.75,False,,17,3.4e-05,"['same', 'here', 'bought', 'movie', 'would', 'you', 'like', 'come']",2,2,332,0
1.0,0.0,False,,3,6e-06,"['bought', 'movie', 'would', 'you', 'like', 'come', 'house', 'watch']",2,1,333,0
1.0,0.125,False,,16,3.2e-05,"['movie', 'out', 'every', 'you', 'seen', 'which', 'one', 'your']",2,1,334,0
1.0,0.125,False,,7,1.4e-05,"['going', 'have', 'say', 'superbad', 'best', 'movie', 'ever', 'you']",2,1,335,0
1.0,0.5,False,,8,1.6e-05,"['you', 'think', 'how', 'come', 'well', 'superbad', 'super', 'funny']",2,1,336,0
1.0,0.5,False,,12,2.4e-05,"['well', 'superbad', 'super', 'funny', 'you', 'not', 'lying', 'found']",2,1,337,0
1.0,0.25,False,,11,2.2e-05,"['you', 'not', 'lying', 'found', 'movie', 'absolutely', 'hilarious', 'didn']",2,1,338,0
1.0,0.25,False,,17,3.4e-05,"['didn', 'know', 'you', 'saw', 'superbad', 'before', 'made', 'sure']",2,1,339,0
1.0,0.125,False,,11,2.2e-05,"['made', 'sure', 'line', 'see', 'first', 'day', 'came', 'out']",2,1,340,0
1.0,0.375,False,,15,3e-05,"['laughing', 'whole', 'couldn', 'keep', 'from', 'throughout', 'movie', 'hysterically']",2,1,341,0
1.0,0.0,False,,7,1.4e-05,"['laughing', 'hysterically', 'whole', 'time', 'stomach', 'muscles', 'hurt', 'afterwards']",2,1,342,0
1.0,0.625,False,,18,3.6e-05,"['exactly', 'how', 'felt', 'got', 'movie', 'when', 'came', 'out']",2,1,343,0
1.0,0.625,False,,9,1.8e-05,"['music', 'like', 'what', 'type', 'you', 'listen', 'listening', 'different']",2,1,344,0
1.0,0.4286,False,,6,1.2e-05,"['like', 'listening', 'different', 'kinds', 'music', 'what', 'instance']",2,1,345,0
1.0,0.4,False,,8,1.6e-05,"['like', 'what', 'instance', 'enjoy', 'rock']",2,1,346,0
1.0,0.3333,False,,4,8e-06,"['enjoy', 'rock', 'why']",2,1,347,0
1.0,0.8333,False,,9,1.8e-05,"['why', 'like', 'different', 'instruments', 'they', 'use']",2,1,348,0
1.0,0.5,False,,9,1.8e-05,"['like', 'different', 'instruments', 'they', 'use', 'good', 'reason', 'something']",2,1,349,0
1.0,0.4286,False,,7,1.4e-05,"['good', 'reason', 'like', 'something', 'yeah', 'think', 'too']",2,1,350,0
1.0,0.75,False,,9,1.8e-05,"['music', 'enjoy', 'listening', 'what', 'kind', 'you', 'all', 'kinds']",2,1,351,0
1.0,0.2857,False,,3,6e-06,"['enjoy', 'listening', 'all', 'kinds', 'music', 'what', 'kind']",2,1,352,0
1.0,0.6,False,,11,2.2e-05,"['what', 'kind', 'like', 'listen', 'rock']",2,1,353,0
1.0,0.7143,False,,9,1.8e-05,"['like', 'listen', 'rock', 'why', 'you', 'type', 'music']",2,1,354,0
1.0,0.5,False,,10,2e-05,"['like', 'why', 'you', 'type', 'music', 'kinds', 'instruments', 'they']",2,1,355,0
1.0,0.5,False,,11,2.2e-05,"['like', 'kinds', 'instruments', 'they', 'use', 'think', 'excellent', 'reason']",2,1,356,0
1.0,0.375,False,,8,1.6e-05,"['think', 'excellent', 'reason', 'like', 'something', 'thanks', 'feel', 'same']",2,1,357,0
1.0,0.5,False,,8,1.6e-05,"['music', 'what', 'your', 'favorite', 'kind', 'listen', 'various', 'types']",2,1,358,0
1.0,0.3333,False,,3,6e-06,"['listen', 'various', 'types', 'music', 'what', 'genres']",2,1,359,0
1.0,0.6667,False,,11,2.2e-05,"['what', 'genres', 'enjoy', 'listening', 'both', 'rock']",2,1,360,0
1.0,0.5,False,,9,1.8e-05,"['enjoy', 'listening', 'both', 'rock', 'what', 'interests', 'you', 'type']",2,1,361,0
1.0,0.5,False,,11,2.2e-05,"['what', 'interests', 'you', 'type', 'music', 'enjoy', 'different', 'types']",2,1,362,0
1.0,0.25,False,,13,2.6e-05,"['enjoy', 'different', 'types', 'instruments', 'they', 'use', 'perfect', 'reason']",2,1,363,0
1.0,0.2857,False,,8,1.6e-05,"['did', 'you', 'basketball', 'game', 'friday', 'couldn', 'make']",2,1,364,0
1.0,0.7143,False,,7,1.4e-05,"['couldn', 'make', 'you', 'missed', 'really', 'good', 'game']",2,1,365,0
0.789,0.4286,False,,7,1.4e-05,"['really', 'you', 'missed', 'good', 'game', 'who', 'won']",2,2,366,0
0.7325,0.75,False,,9,1.8e-05,"['really', 'who', 'won', 'our', 'school', 'did', 'they', 'played']",2,2,367,0
0.7886,0.25,False,,12,2.4e-05,"['really', 'our', 'school', 'did', 'they', 'played', 'well', 'too']",2,2,368,0
0.6869,0.5,False,,11,2.2e-05,"['really', 'too', 'bad', 'busy', 'wanted', 'yeah', 'you', 'should']",2,2,369,0
1.0,0.25,False,,6,1.2e-05,"['yeah', 'you', 'should', 'have', 'really', 'exciting', 'what', 'score']",2,1,370,0
1.0,0.6667,False,,8,1.6e-05,"['score', 'what', '101']",2,1,371,0
1.0,0.6667,False,,9,1.8e-05,"['score', '101', 'man', 'really', 'close', 'game']",2,1,372,0
1.0,0.4286,False,,8,1.6e-05,"['man', 'really', 'close', 'game', 'what', 'made', 'great']",2,1,373,0
1.0,0.5714,False,,12,2.4e-05,"['make', 'what', 'made', 'great', 'sure', 'next', 'one']",2,1,374,0
1.0,0.125,False,,7,1.4e-05,"['were', 'you', 'able', 'attend', 'friday', 'night', 'basketball', 'game']",2,1,375,0
0.7724,0.75,False,,10,2e-05,"['unable', 'make', 'you', 'should', 'have', 'been', 'there', 'intense']",2,2,376,0
0.922,0.25,True,,9,1.8e-05,"['you', 'should', 'have', 'been', 'there', 'intense', 'right', 'who']",2,2,377,1
1.0,0.4286,False,,5,1e-05,"['right', 'who', 'ended', 'winning', 'our', 'team', 'victorious']",2,1,378,0
0.8704,0.625,False,,19,3.8e-05,"['our', 'team', 'victorious', 'wish', 'free', 'night', 'kind', 'mad']",2,2,379,0
1.0,0.25,False,,6,1.2e-05,"['wish', 'free', 'night', 'kind', 'mad', 'didn', 'great', 'game']",2,1,380,0
1.0,0.8,False,,11,2.2e-05,"['game', 'great', 'what', 'score', 'end']",2,1,381,0
1.0,0.5,False,,8,1.6e-05,"['what', 'score', 'end', 'game', 'our', 'team', 'won', '101']",2,1,382,0
1.0,0.5,False,,8,1.6e-05,"['our', 'team', 'won', '101', 'sounds', 'like', 'close', 'game']",2,1,383,0
1.0,0.5714,False,,11,2.2e-05,"['game', 'sounds', 'like', 'close', 'reason', 'such', 'great']",2,1,384,0
1.0,0.625,False,,10,2e-05,"['game', 'reason', 'such', 'great', 'next', 'will', 'definitely', 'there']",2,1,385,0
1.0,0.125,False,,10,2e-05,"['you', 'meaning', 'ask', 'saw', 'basketball', 'game', 'friday', 'wanted']",2,1,386,0
1.0,0.4,False,,6,1.2e-05,"['wanted', 'but', 'couldn', 'great', 'game']",2,1,387,0
0.6798,0.75,False,,14,2.8e-05,"['great', 'game', 'too', 'bad', 'couldn', 'make', 'who', 'won']",2,2,388,0
1.0,0.375,False,,7,1.4e-05,"['won', 'too', 'bad', 'couldn', 'make', 'who', 'our', 'team']",2,1,389,0
1.0,0.375,False,,9,1.8e-05,"['our', 'team', 'played', 'hard', 'won', 'really', 'wish', 'went']",2,1,390,0
1.0,0.5,False,,7,1.4e-05,"['game', 'really', 'wish', 'went', 'best', 'ever']",2,1,391,0
1.0,0.5,False,,7,1.4e-05,"['best', 'game', 'ever', 'tell', 'final', 'score']",2,1,392,0
1.0,0.625,False,,13,2.6e-05,"['tell', 'final', 'score', 'other', 'team', 'lost', 'three', 'points']",2,1,393,0
1.0,0.25,False,,8,1.6e-05,"['other', 'team', 'lost', 'three', 'points', '101', 'must', 'been']",2,1,394,0
0.807,0.5,False,,9,1.8e-05,"['must', 'been', 'close', 'game', 'really', 'you', 'should', 'gone']",2,2,395,0
0.9088,0.625,False,,14,2.8e-05,"['you', 'what', 'doing', 'weekend', 'going', 'movies', 'friend', 'how']",2,2,396,0
1.0,0.25,False,,6,1.2e-05,"['going', 'movies', 'friend', 'how', 'about', 'you', 'not', 'sure']",2,1,397,0
1.0,0.625,False,,13,2.6e-05,"['not', 'sure', 'yet', 'well', 'did', 'you', 'want', 'see']",2,1,398,0
1.0,0.625,False,,8,1.6e-05,"['you', 'see', 'movie', 'well', 'did', 'want', 'what', 'going']",2,1,399,0
0.7829,0.625,False,,14,2.8e-05,"['you', 'see', 'what', 'movie', 'going', 'not', 'sure', 'yet']",2,2,400,0
1.0,0.25,False,,8,1.6e-05,"['there', 'not', 'sure', 'yet', 'something', 'you', 'want', 'see']",2,1,401,0
1.0,0.4286,False,,8,1.6e-05,"['there', 'nothing', 'can', 'think', 'did', 'you', 'want']",2,1,402,0
1.0,0.5714,False,,8,1.6e-05,"['did', 'you', 'want', 'thanks', 'maybe', 'another', 'time']",2,1,403,0
1.0,0.4286,False,,5,1e-05,"['thanks', 'maybe', 'another', 'time', 'okay', 'sounds', 'good']",2,1,404,0
0.8939,0.75,False,,17,3.4e-05,"['you', 'what', 'going', 'know', 'weekend', 'see', 'movie', 'friend']",2,2,405,0
1.0,0.0,False,,5,1e-05,"['going', 'see', 'movie', 'friend', 'mine', 'what', 'about', 'you']",2,1,406,0
1.0,0.75,False,,13,2.6e-05,"['don', 'know', 'would', 'you', 'like', 'see', 'movie', 'friend']",2,1,407,0
1.0,0.5,False,,11,2.2e-05,"['you', 'movie', 'would', 'like', 'see', 'friend', 'know', 'what']",2,1,408,0
1.0,0.625,False,,16,3.2e-05,"['you', 'know', 'movie', 'what', 'going', 'watch', 'don', 'but']",2,1,409,0
1.0,0.0,False,,7,1.4e-05,"['don', 'know', 'but', 'there', 'certain', 'movie', 'you', 'wanted']",2,1,410,0
1.0,0.5714,False,,8,1.6e-05,"['none', 'can', 'think', 'well', 'would', 'you', 'like']",2,1,411,0
1.0,0.625,False,,13,2.6e-05,"['you', 'well', 'would', 'like', 'thank', 'inviting', 'but', 'think']",2,1,412,0
0.7635,0.25,False,,7,1.4e-05,"['thank', 'you', 'inviting', 'but', 'think', 'pass', 'all', 'right']",2,2,413,0
0.9175,0.375,False,,18,3.6e-05,"['you', 'what', 'going', 'have', 'any', 'ideas', 'want', 'weekend']",2,2,414,0
1.0,0.25,False,,7,1.4e-05,"['going', 'movie', 'theater', 'friend', 'what', 'you', 'not', 'quite']",2,1,415,0
1.0,0.5,False,,12,2.4e-05,"['not', 'quite', 'sure', 'yet', 'how', 'about', 'you', 'see']",2,1,416,0
1.0,0.625,False,,11,2.2e-05,"['you', 'movie', 'friend', 'how', 'about', 'see', 'what', 'your']",2,1,417,0
0.8945,0.5,True,,13,2.6e-05,"['movie', 'your', 'what', 'you', 'friend', 'planning', 'watching', 'not']",2,2,418,1
1.0,0.125,False,,7,1.4e-05,"['not', 'sure', 'there', 'movie', 'out', 'catches', 'your', 'eye']",2,1,419,0
1.0,0.5,False,,12,2.4e-05,"['you', 'good', 'movies', 'come', 'mind', 'have', 'decided', 'whether']",2,1,420,0
0.7067,0.25,False,,8,1.6e-05,"['you', 'have', 'decided', 'whether', 'not', 'would', 'like', 'thanks']",2,2,421,0
0.8564,0.875,False,,12,2.4e-05,"['you', 'school', 'today', 'did', 'yeah', 'went', 'were', 'there']",2,2,422,0
1.0,0.125,False,,12,2.4e-05,"['yeah', 'went', 'school', 'today', 'were', 'you', 'there', 'didn']",2,1,423,0
0.9108,0.625,True,,12,2.4e-05,"['didn', 'been', 'sick', 'sucks', 'did', 'you', 'want', 'assignments']",2,2,424,1
1.0,0.125,False,,8,1.6e-05,"['you', 'sucks', 'did', 'want', 'assignments', 'from', 'english', 'class']",2,1,425,0
1.0,0.5,False,,7,1.4e-05,"['you', 'would', 'nice', 'thank', 'problem', 'welcome']",2,1,426,0
1.0,0.75,False,,15,3e-05,"['you', 'problem', 'welcome', 'will', 'glad', 'same', 'when', 'sick']",2,1,427,0
0.9105,0.375,False,,14,2.8e-05,"['you', 'will', 'glad', 'same', 'when', 'sick', 'well', 'thank']",2,2,428,0
0.8488,0.8333,False,,8,1.6e-05,"['you', 'attended', 'school', 'today', 'have', 'did']",2,2,429,0
1.0,0.5,False,,13,2.6e-05,"['school', 'attended', 'today', 'did', 'you', 'wasn', 'able', 'attend']",2,1,430,0
0.8646,0.125,False,,16,3.2e-05,"['wasn', 'able', 'attend', 'school', 'because', 'feeling', 'ill', 'sorry']",2,2,431,0
1.0,0.125,False,,8,1.6e-05,"['would', 'sorry', 'hear', 'you', 'like', 'assignments', 'from', 'english']",2,1,432,0
1.0,0.3333,False,,7,1.4e-05,"['would', 'really', 'appreciate', 'thanks', 'trouble', 'all']",2,1,433,0
1.0,0.7143,False,,11,2.2e-05,"['trouble', 'all', 'you', 'get', 'sick', 'return', 'favor']",2,1,434,0
0.9318,0.5,False,,12,2.4e-05,"['you', 'get', 'sick', 'return', 'favor', 'thanks', 'see', 'school']",2,2,435,0
0.8976,0.7143,False,,12,2.4e-05,"['school', 'you', 'today', 'have', 'gone', 'went', 'did']",2,2,436,0
1.0,0.5714,False,,12,2.4e-05,"['school', 'today', 'went', 'did', 'you', 'couldn', 'sick']",2,1,437,0
0.8822,0.5,True,,17,3.4e-05,"['couldn', 'school', 'today', 'sick', 'horrible', 'happy', 'give', 'you']",2,2,438,1
1.0,0.125,False,,11,2.2e-05,"['you', 'horrible', 'happy', 'give', 'assignments', 'from', 'english', 'class']",2,1,439,0
